id,name,system
308977448,g15daemon,aarch64-darwin
308977447,g15daemon,x86_64-darwin
308977479,galario,aarch64-darwin
308977480,galario,aarch64-linux
308977482,galario,x86_64-darwin
308977481,galario,x86_64-linux
308977642,gaphor,aarch64-linux
308977620,gaphor,x86_64-linux
308977645,garble,aarch64-linux
308977655,garble,x86_64-linux
308977652,gargoyle,aarch64-darwin
308977656,gargoyle,aarch64-linux
308977653,gargoyle,x86_64-darwin
308977654,gargoyle,x86_64-linux
308977661,garmintools,x86_64-darwin
308977956,gccNGPackages_15.libbacktrace,aarch64-darwin
308977958,gccNGPackages_15.libbacktrace,x86_64-darwin
308977976,gccNGPackages_15.libquadmath,x86_64-linux
308978031,gci,aarch64-darwin
308978033,gci,aarch64-linux
308978035,gci,x86_64-darwin
308978040,gci,x86_64-linux
308978176,gdtoolkit_3,aarch64-darwin
308978183,gdtoolkit_3,aarch64-linux
308978161,gdtoolkit_3,x86_64-darwin
308978200,gdtoolkit_3,x86_64-linux
308978158,gdu,aarch64-linux
308978326,genmap,aarch64-darwin
308978329,genmap,aarch64-linux
308978324,genmap,x86_64-darwin
308978327,genmap,x86_64-linux
308978439,gerbil-unstable,aarch64-darwin
308978442,gerbil-unstable,aarch64-linux
308978441,gerbil-unstable,x86_64-darwin
308978443,gerbil-unstable,x86_64-linux
308978435,gerbil,aarch64-darwin
308978437,gerbil,aarch64-linux
308978436,gerbil,x86_64-darwin
308978438,gerbil,x86_64-linux
309823572,getdp,aarch64-linux
309823571,getdp,x86_64-linux
308978519,getxbook,aarch64-darwin
308978520,getxbook,x86_64-darwin
309935090,gforth,x86_64-darwin
308978583,gfxreconstruct,aarch64-linux
308978582,gfxreconstruct,x86_64-linux
